Customer_ID,Age,Gender,Income,Spending_Score,Education_Level,Marital_Status,Purchase_Amount,Num_Transactions,Product_Category,Loyalty_Score,Customer_Tenure
38768,57,Female,70065,35,Master's,Married,1825.17,32,Clothing,73,9
38769,49,Female,78899,65,High School,Divorced,2127.74,13,Beauty,97,1
38770,61,Female,64144,74,Bachelor's,Married,208.7,3,Groceries,3,11
38771,52,Male,72252,47,High School,Married,2596.32,9,Furniture,19,12
38772,38,Male,42128,88,Master's,Single,3701.59,22,Groceries,39,13
38773,48,Female,69501,37,Master's,Married,4485.48,27,Clothing,16,8
38774,53,Male,112323,75,Bachelor's,Divorced,2963.08,46,Clothing,36,6
38775,44,Female,53823,35,Bachelor's,Married,4448.24,21,Furniture,22,4
38776,61,Male,58213,33,Bachelor's,Divorced,3521.39,22,Electronics,92,8
38777,25,Male,75932,41,Bachelor's,Married,4110.2,14,Groceries,41,1
38778,40,Female,109438,93,Bachelor's,Divorced,1458.23,43,Electronics,48,11
38779,40,Female,70016,41,Master's,Married,3344.78,38,Clothing,68,11
38780,59,Female,25962,98,PhD,Married,1517.85,21,Electronics,30,2
38781,50,Male,97765,50,PhD,Married,2742.8,28,Groceries,72,8
38782,30,Male,98987,40,High School,Married,440.18,3,Furniture,1,2
38783,56,Male,38468,11,Master's,Divorced,3748.48,29,Electronics,76,12
38784,69,Male,87614,65,Bachelor's,Divorced,1497.72,6,Clothing,98,11
38785,52,Male,45219,41,PhD,Divorced,833.52,41,Beauty,58,11
38786,33,Male,119982,55,PhD,Single,3481.5,42,Beauty,57,5
38787,29,Female,100101,67,Master's,Single,1504.36,30,Groceries,61,9
38788,48,Male,44236,38,High School,Married,1027.76,19,Groceries,32,3
38789,22,Male,50859,79,PhD,Married,4972.66,18,Groceries,11,10
38790,67,Male,40041,57,Bachelor's,Married,3747.08,18,Groceries,58,8
38791,57,Male,119589,90,PhD,Single,2613.07,10,Beauty,29,14
38792,61,Male,31413,49,High School,Married,3285.83,7,Groceries,80,12
38793,42,Female,62813,2,Master's,Divorced,4832.1,19,Clothing,86,3
38794,38,Male,111102,74,High School,Divorced,1837.91,21,Electronics,22,11
38795,20,Female,52711,53,PhD,Single,996.08,8,Electronics,94,1
38796,65,Female,43270,8,Bachelor's,Divorced,4466.71,12,Electronics,50,1
38797,27,Male,77517,63,PhD,Married,4092.29,30,Groceries,66,1
38798,40,Male,107485,5,Bachelor's,Divorced,2548.47,25,Beauty,78,3
38799,34,Female,81881,75,Master's,Single,1321.92,25,Beauty,22,1
38800,59,Male,65987,76,PhD,Married,3430.82,5,Groceries,91,4
38801,52,Male,31138,76,Master's,Single,4663.97,37,Electronics,56,9
38802,42,Male,75324,63,High School,Divorced,451.23,49,Clothing,91,9
38803,19,Male,116898,30,PhD,Married,4912.7,15,Furniture,82,3
38804,44,Male,57682,70,PhD,Married,1557.88,22,Groceries,61,1
38805,63,Female,86825,65,PhD,Married,2305.95,5,Clothing,67,2
38806,26,Female,23629,70,PhD,Married,3660.64,23,Groceries,12,7
38807,66,Female,71333,20,PhD,Divorced,507.59,43,Furniture,18,8
38808,21,Female,48779,10,High School,Married,2921.3,32,Furniture,46,1
38809,43,Female,30911,33,High School,Divorced,4479.21,2,Groceries,99,2
38810,49,Male,88203,94,PhD,Single,1195.9,25,Beauty,69,3
38811,46,Male,79099,4,High School,Married,1468.96,47,Furniture,49,6
38812,39,Male,34531,16,Master's,Single,4909.59,44,Clothing,64,8
38813,64,Female,113033,92,Bachelor's,Divorced,1576.46,16,Electronics,35,6
38814,30,Male,26588,31,PhD,Single,162.93,11,Beauty,55,6
38815,40,Male,109067,10,High School,Married,961.57,10,Clothing,67,6
38816,48,Female,46832,59,PhD,Married,3878.26,44,Electronics,78,12
38817,68,Female,116063,65,High School,Married,4085.61,26,Groceries,11,4
38818,58,Female,34838,40,Bachelor's,Single,4329.37,3,Beauty,71,3
38819,53,Male,49631,41,High School,Divorced,1355.85,38,Furniture,12,7
38820,57,Female,65787,21,PhD,Divorced,1976.18,17,Groceries,98,7
38821,48,Female,75846,28,High School,Married,751.61,22,Beauty,10,11
38822,32,Female,76832,9,Master's,Married,1271.87,39,Furniture,9,1
38823,31,Male,31870,21,Bachelor's,Divorced,1393.04,46,Furniture,82,8
38824,52,Female,75007,81,Bachelor's,Married,2077.93,42,Groceries,35,7
38825,41,Female,96179,63,High School,Married,4697.12,46,Beauty,61,14
38826,47,Female,64380,64,Bachelor's,Divorced,4447.08,40,Beauty,40,5
38827,47,Female,23364,7,Bachelor's,Single,765.22,28,Beauty,29,5
38828,44,Female,54936,49,Master's,Married,2876.54,43,Groceries,10,8
38829,66,Female,36057,19,Master's,Divorced,4097.5,30,Electronics,83,11
38830,57,Male,34848,3,PhD,Married,884.05,27,Furniture,11,1
38831,31,Male,61525,82,PhD,Divorced,3269.11,44,Furniture,63,7
38832,62,Female,67100,86,Master's,Divorced,3770.09,39,Beauty,16,14
38833,64,Male,53742,10,Master's,Married,4163.08,28,Furniture,97,12
38834,28,Male,82945,83,Master's,Single,3224.14,14,Electronics,97,1
38835,64,Male,54902,23,Master's,Divorced,3495.06,35,Groceries,96,9
38836,61,Female,69777,68,PhD,Divorced,4818.03,15,Beauty,91,7
38837,43,Female,73505,11,PhD,Divorced,2830.29,45,Electronics,30,12
38838,38,Male,83015,83,PhD,Married,4022.89,21,Electronics,97,14
38839,26,Male,70682,51,Master's,Married,3139.26,1,Furniture,21,2
38840,64,Male,43991,20,Master's,Divorced,1813.5,7,Beauty,91,11
38841,18,Male,31588,20,Master's,Single,3049.57,7,Electronics,32,6
38842,61,Female,20058,55,Bachelor's,Single,4930.44,28,Furniture,61,8
38843,23,Male,103214,23,Master's,Married,1728.88,1,Electronics,27,14
38844,18,Female,79512,90,High School,Married,1726.95,48,Groceries,33,2
38845,39,Male,73964,8,Bachelor's,Single,3646.23,21,Furniture,35,10
38846,68,Female,95894,4,Master's,Single,1739.9,20,Electronics,29,12
38847,30,Female,102584,14,Bachelor's,Divorced,2331.75,30,Clothing,58,7
38848,55,Female,111476,65,PhD,Divorced,2818.82,25,Electronics,88,4
38849,66,Female,50544,79,Bachelor's,Single,3562.37,49,Electronics,23,8
38850,62,Female,74243,19,Master's,Divorced,3851.46,33,Clothing,96,3
38851,58,Female,57286,27,Bachelor's,Divorced,1175.9,27,Electronics,94,14
38852,57,Female,110145,17,High School,Single,3685.21,5,Clothing,1,4
38853,48,Male,32776,27,Master's,Divorced,4551.32,36,Furniture,55,4
38854,32,Female,78977,42,Master's,Single,4898.46,10,Electronics,79,9
38855,67,Male,53968,16,PhD,Married,533.76,33,Furniture,30,1
38856,19,Male,95761,88,Bachelor's,Divorced,3532.55,13,Furniture,87,1
38857,48,Male,72773,77,Master's,Single,812.98,34,Furniture,83,5
38858,43,Male,69850,89,High School,Single,3443.92,36,Beauty,5,14
38859,19,Male,95237,50,Master's,Single,741.81,1,Clothing,70,12
38860,28,Male,87133,98,Bachelor's,Married,1126.87,42,Beauty,25,2
38861,50,Male,58553,6,Master's,Divorced,1038.32,14,Furniture,62,7
38862,35,Female,51297,98,High School,Divorced,1841.66,36,Clothing,14,7
38863,38,Male,66945,58,Bachelor's,Single,3456.94,8,Electronics,67,5
38864,48,Male,116357,14,Bachelor's,Married,3984.3,7,Furniture,29,7
38865,43,Male,56584,76,PhD,Married,338.72,29,Electronics,22,2
38866,47,Male,51229,37,High School,Divorced,4348.4,35,Groceries,84,12
38867,56,Male,104157,76,High School,Single,2555.21,43,Groceries,2,2
38868,38,Male,32899,22,Master's,Divorced,4029.57,6,Furniture,25,10
38869,66,Female,114057,22,PhD,Single,3460.25,31,Furniture,75,8
38870,33,Male,76509,46,PhD,Divorced,1354.81,40,Furniture,11,3
38871,24,Male,98700,58,PhD,Divorced,855.38,25,Groceries,57,2
38872,39,Male,81763,60,Master's,Divorced,4677.64,1,Groceries,89,6
38873,24,Male,32106,7,High School,Single,2028.72,38,Electronics,65,11
38874,19,Male,45513,64,PhD,Divorced,3425.05,35,Electronics,80,10
38875,54,Female,93868,95,Bachelor's,Single,2689.54,48,Clothing,82,4
38876,31,Male,70790,96,High School,Divorced,4576.07,3,Beauty,36,5
38877,25,Male,94659,19,High School,Single,1758.91,13,Groceries,28,12
38878,46,Female,113636,27,PhD,Divorced,1592.3,20,Furniture,45,13
38879,61,Male,74554,93,High School,Divorced,4762.12,34,Beauty,44,14
38880,24,Female,81698,36,High School,Divorced,3501.65,18,Beauty,4,7
38881,55,Female,77722,17,Master's,Married,3958.25,9,Electronics,70,3
38882,62,Female,45004,13,Master's,Single,4498.01,10,Beauty,94,10
38883,39,Male,75259,30,Bachelor's,Married,3281.24,20,Groceries,49,3
38884,61,Male,59202,74,PhD,Married,1426.73,22,Furniture,13,14
38885,34,Female,119059,47,Bachelor's,Single,2917.26,36,Beauty,26,14
38886,33,Female,29060,1,High School,Married,4519.92,21,Clothing,24,3
38887,50,Male,64926,39,Bachelor's,Single,1427.37,1,Clothing,42,13
38888,56,Male,98397,98,High School,Divorced,1428.97,8,Clothing,24,14
38889,52,Female,28912,61,Bachelor's,Married,809.0,44,Beauty,58,11
38890,55,Female,89022,86,Master's,Divorced,4537.83,11,Furniture,83,5
38891,49,Male,77135,70,PhD,Married,4142.17,1,Clothing,41,1
38892,20,Female,112854,30,Bachelor's,Divorced,711.55,10,Electronics,6,5
38893,20,Female,75799,3,High School,Divorced,1442.31,41,Furniture,50,1
38894,25,Female,115236,21,PhD,Divorced,1526.43,42,Beauty,78,5
38895,63,Female,38149,54,Bachelor's,Divorced,4613.71,40,Beauty,22,6
38896,48,Female,100756,91,Bachelor's,Married,563.68,8,Furniture,12,14
38897,26,Male,39944,29,Bachelor's,Single,1889.62,5,Groceries,21,10
38898,22,Male,35098,46,High School,Married,2294.62,35,Furniture,84,9
38899,45,Male,91035,47,Bachelor's,Single,1889.37,28,Electronics,70,1
38900,32,Male,97202,75,PhD,Divorced,3636.05,9,Groceries,28,4
38901,66,Female,80824,13,Master's,Single,2974.42,3,Furniture,44,3
38902,44,Male,101584,84,Bachelor's,Divorced,3109.09,13,Clothing,51,12
38903,59,Female,87514,66,High School,Single,4011.71,29,Electronics,78,8
38904,48,Male,115111,92,High School,Divorced,2870.62,17,Beauty,75,1
38905,57,Female,61416,18,Master's,Married,2674.86,4,Electronics,9,12
38906,35,Female,28468,95,PhD,Married,3031.94,3,Electronics,70,5
38907,55,Male,77441,20,Bachelor's,Married,4997.7,16,Electronics,37,1
38908,66,Female,74183,45,High School,Divorced,4525.74,21,Clothing,23,13
38909,21,Female,24408,14,Bachelor's,Married,1044.41,28,Beauty,60,5
38910,38,Male,57109,72,PhD,Divorced,1765.73,36,Clothing,25,9
38911,64,Male,85433,90,High School,Married,168.7,4,Electronics,68,3
38912,59,Female,41161,44,PhD,Divorced,833.83,33,Furniture,97,10
38913,40,Male,38295,21,Bachelor's,Single,3737.54,23,Groceries,49,3
38914,62,Female,84620,23,Master's,Single,3227.57,15,Electronics,17,8
38915,39,Male,101082,70,Master's,Single,2659.39,28,Electronics,27,12
38916,18,Female,49924,83,Master's,Married,3500.29,39,Beauty,6,4
38917,42,Male,46286,26,PhD,Single,687.09,39,Groceries,86,6
38918,58,Male,118515,3,PhD,Single,3639.52,21,Furniture,22,14
38919,45,Male,53515,66,Bachelor's,Married,583.78,9,Clothing,49,13
38920,54,Female,25391,71,High School,Married,3101.06,30,Groceries,27,3
38921,28,Male,60841,13,PhD,Divorced,3567.91,36,Beauty,1,13
38922,39,Male,74504,14,Master's,Divorced,3637.38,22,Clothing,69,1
38923,42,Female,94483,74,Master's,Divorced,2955.94,34,Beauty,48,6
38924,38,Male,64642,93,PhD,Single,4014.48,22,Beauty,44,7
38925,53,Female,69307,92,High School,Divorced,842.17,20,Furniture,18,6
38926,37,Male,64297,84,Bachelor's,Divorced,4614.63,23,Beauty,89,1
38927,33,Male,34028,6,Bachelor's,Single,4210.74,25,Furniture,36,6
38928,45,Male,48181,21,High School,Married,885.99,26,Groceries,93,5
38929,46,Female,31169,74,Bachelor's,Divorced,3878.38,16,Furniture,10,11
38930,67,Male,97779,71,PhD,Single,2824.58,23,Beauty,67,12
38931,43,Female,47721,3,High School,Single,370.94,44,Furniture,18,4
38932,57,Male,37855,58,Master's,Divorced,3939.79,27,Beauty,7,8
38933,19,Male,28560,12,High School,Divorced,4059.57,48,Clothing,62,11
38934,66,Female,93585,47,Master's,Divorced,4822.85,36,Beauty,55,2
38935,27,Female,92051,83,PhD,Divorced,2889.15,9,Groceries,3,2
38936,30,Male,47572,91,Bachelor's,Single,3111.59,1,Electronics,84,2
38937,32,Female,93385,17,High School,Divorced,544.68,7,Beauty,76,10
38938,26,Female,119131,20,High School,Married,2045.63,12,Beauty,49,4
38939,44,Male,116891,56,Master's,Married,3684.09,42,Furniture,57,5
38940,25,Female,88311,11,Bachelor's,Single,2532.53,42,Groceries,59,2
38941,23,Female,80161,87,High School,Married,644.16,33,Beauty,6,3
38942,53,Male,66881,91,High School,Divorced,3205.84,24,Clothing,37,4
38943,67,Male,75294,30,Bachelor's,Single,3100.11,45,Clothing,2,12
38944,41,Female,58953,93,High School,Married,153.69,49,Electronics,33,11
38945,20,Female,33076,37,High School,Married,4327.53,45,Furniture,16,12
38946,43,Female,101185,66,Bachelor's,Divorced,629.14,41,Groceries,20,4
38947,53,Male,36671,1,Bachelor's,Divorced,4966.11,30,Furniture,60,1
38948,38,Female,106941,19,PhD,Single,126.05,31,Furniture,69,3
38949,30,Male,94047,54,PhD,Divorced,2914.97,26,Furniture,98,12
38950,69,Male,54637,25,Bachelor's,Married,2083.49,7,Electronics,92,1
38951,28,Female,85298,69,PhD,Divorced,1670.86,30,Groceries,2,2
38952,25,Female,100669,26,High School,Married,3041.66,11,Groceries,70,13
38953,63,Female,104153,39,PhD,Divorced,1638.02,14,Furniture,12,9
38954,63,Female,106440,25,PhD,Divorced,2261.09,17,Clothing,99,5
38955,65,Female,51002,99,Master's,Divorced,3729.69,9,Clothing,57,9
38956,31,Male,55352,7,High School,Married,686.86,38,Electronics,32,10
38957,50,Female,30357,66,High School,Divorced,4777.83,12,Furniture,92,10
38958,19,Female,43383,54,PhD,Divorced,4326.71,43,Furniture,64,12
38959,69,Male,91675,91,PhD,Divorced,3227.71,21,Beauty,92,14
38960,18,Male,80348,16,Master's,Married,4183.73,25,Groceries,68,13
38961,28,Male,44002,33,PhD,Married,2595.57,16,Clothing,62,9
38962,23,Male,21367,47,Bachelor's,Married,1724.04,1,Furniture,41,8
38963,49,Male,73770,60,Bachelor's,Married,3288.99,26,Clothing,89,10
38964,32,Female,111807,84,PhD,Single,4908.08,26,Electronics,70,1
38965,29,Male,45942,19,High School,Married,3258.65,42,Electronics,69,8
38966,54,Male,81542,57,Bachelor's,Married,2002.47,49,Groceries,62,12
38967,46,Male,85492,34,PhD,Married,4127.11,21,Groceries,88,13
38968,61,Female,83652,69,PhD,Married,122.46,37,Clothing,52,2
38969,39,Male,117587,87,PhD,Divorced,619.18,20,Furniture,23,3
38970,63,Female,83649,47,PhD,Single,1135.36,5,Furniture,8,9
38971,31,Female,115449,29,PhD,Divorced,3791.96,28,Clothing,37,14
38972,36,Female,89987,4,PhD,Married,4766.04,12,Groceries,77,5
38973,22,Female,50960,22,High School,Divorced,667.28,44,Electronics,87,4
38974,52,Female,90065,79,Bachelor's,Single,4604.38,21,Furniture,54,3
38975,42,Male,118810,94,High School,Single,4441.2,5,Clothing,44,3
38976,67,Female,42433,28,Master's,Single,3151.95,39,Groceries,87,3
38977,55,Female,35752,42,Master's,Single,2472.49,43,Beauty,32,2
38978,26,Male,101873,88,PhD,Married,1154.47,33,Beauty,53,10
38979,24,Male,91659,47,Bachelor's,Single,1111.1,29,Furniture,29,12
38980,35,Female,112969,50,PhD,Married,4881.24,15,Groceries,38,6
38981,19,Male,34630,94,Master's,Single,810.39,19,Beauty,80,12
38982,69,Female,25149,77,PhD,Single,2311.9,41,Beauty,68,12
38983,27,Male,63394,13,Bachelor's,Single,2537.12,7,Electronics,32,7
38984,61,Female,91799,12,High School,Single,1085.95,26,Clothing,63,9
38985,19,Female,99489,24,Bachelor's,Single,3960.68,8,Clothing,77,4
38986,62,Female,73116,95,High School,Single,2277.65,30,Furniture,82,7
38987,25,Male,38808,27,High School,Married,2313.14,12,Furniture,97,2
38988,24,Male,82030,51,PhD,Divorced,1428.46,8,Clothing,7,7
38989,52,Male,37896,42,Master's,Divorced,4427.85,28,Furniture,56,11
38990,40,Male,24034,26,High School,Divorced,532.16,28,Groceries,2,9
38991,25,Female,27800,45,High School,Divorced,4724.15,42,Furniture,68,3
38992,38,Male,76293,53,Bachelor's,Divorced,2717.3,21,Groceries,44,14
38993,50,Male,47617,85,High School,Divorced,2685.65,2,Furniture,52,11
38994,64,Female,81072,55,Bachelor's,Divorced,1922.64,6,Electronics,40,5
38995,18,Female,25822,14,High School,Married,2142.13,16,Groceries,8,12
38996,29,Male,39074,36,High School,Single,186.41,18,Groceries,71,13
38997,28,Female,35942,50,Master's,Married,863.69,18,Beauty,50,6
38998,65,Male,49790,74,Master's,Divorced,1354.87,7,Groceries,26,2
38999,47,Male,58665,64,Bachelor's,Single,3926.91,31,Beauty,62,9
39000,21,Male,113298,99,High School,Married,2422.09,19,Clothing,18,3
39001,51,Female,27010,14,High School,Married,411.66,44,Groceries,61,9
39002,40,Female,48635,81,High School,Single,4498.5,36,Beauty,12,10
39003,49,Female,27222,2,Master's,Divorced,871.51,4,Electronics,20,1
39004,20,Female,21782,90,PhD,Divorced,1403.05,20,Beauty,1,14
39005,45,Female,93363,81,High School,Single,4976.87,40,Electronics,76,1
39006,21,Male,118857,33,High School,Divorced,2319.19,5,Furniture,44,1
39007,67,Male,100652,48,High School,Single,2458.5,39,Furniture,47,12
39008,29,Female,42807,63,PhD,Divorced,4636.09,25,Clothing,86,14
39009,41,Male,45050,1,PhD,Married,152.01,11,Clothing,67,4
39010,50,Male,27854,37,Bachelor's,Married,415.69,1,Groceries,53,3
39011,20,Female,31808,48,Master's,Single,2705.27,47,Groceries,27,11
39012,21,Female,75099,2,High School,Married,1450.64,29,Beauty,80,13
39013,47,Female,88121,14,High School,Married,1750.81,14,Groceries,57,7
39014,23,Male,44747,95,PhD,Divorced,3918.0,47,Furniture,53,5
39015,66,Female,109474,28,High School,Married,224.77,49,Groceries,74,3
39016,47,Male,91645,41,PhD,Married,291.45,32,Groceries,7,3
39017,25,Female,66075,18,Master's,Married,4533.16,18,Clothing,11,5
39018,35,Female,110213,80,PhD,Married,1320.58,4,Groceries,86,8
39019,33,Female,118953,58,Bachelor's,Married,4359.53,27,Clothing,58,12
39020,23,Female,85413,11,High School,Single,4725.59,46,Beauty,7,13
39021,41,Female,77616,72,High School,Married,884.74,8,Groceries,55,14
39022,68,Male,47834,35,PhD,Divorced,533.56,42,Furniture,30,5
39023,45,Male,74669,83,Bachelor's,Single,3714.89,33,Clothing,57,1
39024,49,Female,87191,48,High School,Divorced,4653.32,46,Electronics,23,8
39025,42,Female,64960,32,Bachelor's,Divorced,3894.25,34,Beauty,97,10
39026,45,Male,108401,72,Master's,Married,2353.59,32,Clothing,38,5
39027,38,Female,65509,59,Bachelor's,Single,413.77,28,Clothing,33,5
39028,25,Female,58237,44,PhD,Married,780.3,18,Clothing,48,1
39029,53,Male,108003,51,High School,Divorced,4344.06,22,Furniture,84,7
39030,26,Male,84706,99,PhD,Divorced,603.29,36,Groceries,9,13
39031,57,Male,93133,12,Bachelor's,Married,508.97,14,Clothing,77,9
39032,38,Male,83725,18,Master's,Divorced,217.81,49,Furniture,60,7
39033,68,Male,74130,96,PhD,Divorced,1731.08,14,Furniture,53,6
39034,18,Female,94169,90,Bachelor's,Married,2464.56,38,Electronics,41,10
39035,21,Male,64804,38,Master's,Single,1460.04,4,Electronics,15,3
39036,27,Male,72965,70,PhD,Divorced,2600.22,45,Clothing,99,8
39037,43,Male,74847,13,Master's,Single,4454.24,5,Furniture,30,6
39038,57,Male,113545,7,PhD,Married,2213.05,2,Clothing,90,3
39039,20,Male,93420,71,High School,Married,1457.4,6,Clothing,36,8
39040,61,Female,104090,76,High School,Married,3124.08,22,Furniture,89,13
39041,26,Female,42016,35,Master's,Divorced,126.86,15,Furniture,64,11
39042,49,Male,112893,2,Bachelor's,Married,2044.27,27,Beauty,78,9
39043,20,Female,111619,67,High School,Divorced,1822.03,36,Furniture,63,8
39044,21,Female,52940,85,Master's,Married,1211.09,34,Furniture,51,1
39045,23,Female,40581,94,Bachelor's,Divorced,2571.97,21,Groceries,51,7
39046,26,Female,26087,91,Master's,Single,598.31,12,Electronics,22,8
39047,43,Female,67688,27,PhD,Divorced,2660.07,30,Furniture,17,14
39048,19,Male,24029,11,PhD,Divorced,3616.12,44,Furniture,72,6
39049,19,Female,72269,82,Bachelor's,Divorced,4982.17,38,Beauty,50,3
39050,67,Male,49088,7,Bachelor's,Married,861.42,3,Beauty,14,11
39051,38,Male,41412,2,Master's,Divorced,588.38,23,Furniture,56,5
39052,39,Female,102107,58,High School,Single,4407.66,10,Clothing,77,9
39053,20,Male,40086,90,High School,Divorced,2263.38,48,Groceries,30,1
39054,52,Male,65360,72,PhD,Married,1634.65,9,Electronics,59,8
39055,67,Female,86704,88,PhD,Single,4617.67,22,Groceries,64,8
39056,55,Male,115477,57,PhD,Single,1190.15,41,Electronics,26,5
39057,50,Female,62774,1,PhD,Divorced,4464.56,15,Electronics,22,7
39058,32,Female,116932,52,Master's,Divorced,4121.4,2,Furniture,86,7
39059,28,Male,67589,47,PhD,Divorced,2420.16,22,Clothing,92,10
39060,27,Female,52510,96,PhD,Divorced,726.22,32,Electronics,80,6
39061,53,Female,114421,99,High School,Married,2612.56,17,Beauty,88,7
39062,31,Female,95370,82,High School,Single,2739.4,36,Furniture,63,8
39063,19,Female,117065,34,Master's,Divorced,1208.99,21,Clothing,46,10
39064,62,Female,85902,7,PhD,Divorced,1598.17,23,Beauty,81,11
39065,65,Female,62920,23,PhD,Divorced,1239.5,3,Clothing,3,1
39066,61,Female,109254,81,High School,Divorced,3704.88,49,Clothing,81,3
39067,54,Male,31435,56,Bachelor's,Single,4725.68,29,Clothing,64,13
39068,68,Female,71143,70,High School,Married,3021.91,49,Beauty,14,7
39069,46,Female,113402,63,Bachelor's,Single,4495.11,12,Electronics,72,11
39070,52,Female,92009,74,Master's,Single,3586.98,49,Beauty,14,7
39071,37,Male,55233,24,Bachelor's,Single,629.62,27,Beauty,77,13
